NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
2536,서울특별시 강남구 자곡동,2**,단독,8m미만,108.03,337,202306,14,"322,400",-,-,2007,밤고개로14길,-,중개거래,서울 강남구
2537,서울특별시 강남구 율현동,4**,단독,25m미만,258.8,165.5,202306,24,"275,000",-,-,2022,밤고개로27길,-,중개거래,서울 강남구
2538,서울특별시 강남구 율현동,3**,단독,,196.56,299,202403,6,"357,000",개인,개인,1987,밤고개로24길,-,중개거래,서울 강남구
2539,서울특별시 강남구 일원동,6**,단독,25m미만,396.68,197.1,202306,8,"350,000",-,-,1986,일원로3길,20231109,중개거래,서울 강남구
2540,서울특별시 강남구 일원동,6**,다가구,8m미만,248.16,198.6,202309,14,"290,000",-,-,1988,개포로130길,-,중개거래,서울 강남구
2541,서울특별시 강남구 일원동,6**,단독,25m미만,396.68,197.1,202310,27,"350,000",-,-,1986,일원로3길,-,중개거래,서울 강남구
2542,서울특별시 강남구 수서동,7**,다가구,12m미만,325.74,265.3,202311,14,"410,000",-,-,2017,광평로34길,-,중개거래,서울 강남구
2543,서울특별시 강남구 도곡동,5**,다가구,12m미만,735.62,298.2,202307,18,"800,000",-,-,2012,논현로30길,-,중개거래,서울 강남구
2544,서울특별시 강남구 도곡동,9**,단독,,904.81,453.6,202309,21,"950,000",-,-,1989,남부순환로359길,-,중개거래,서울 강남구
2545,서울특별시 송파구 잠실동,2**,단독,8m미만,164.13,102.6,202312,8,"119,500",-,-,1986,백제고분로17길,-,중개거래,서울 송파구
2546,서울특별시 송파구 잠실동,1**,단독,8m미만,881.85,356.1,202312,16,"750,000",-,-,1990,백제고분로7길,-,중개거래,서울 송파구
2547,서울특별시 송파구 잠실동,2**,단독,8m미만,246.44,250.6,202403,29,"360,000",개인,개인,1985,백제고분로19길,-,중개거래,"경기 화성시, 서울 송파구"
2548,서울특별시 송파구 풍납동,8*,단독,8m미만,198.91,152,202307,10,"123,323",-,-,1992,바람드리15길,-,중개거래,서울 송파구
2549,서울특별시 송파구 풍납동,2**,다가구,8m미만,379.59,175,202309,13,"170,000",-,-,1995,풍성로24길,-,중개거래,서울 송파구
2550,서울특별시 송파구 풍납동,1**,단독,8m미만,134.4,99,202401,6,"95,000",개인,개인,1993,풍성로15길,-,중개거래,서울 송파구
2551,서울특별시 송파구 풍납동,2**,단독,,321.15,109,202403,23,"119,000",개인,개인,1990,풍성로10길,-,중개거래,서울 송파구
2552,서울특별시 송파구 풍납동,4**,다가구,8m미만,160.47,159,202404,1,"157,800",개인,개인,1977,바람드리26길,-,중개거래,서울 송파구
2553,서울특별시 송파구 석촌동,2**,단독,8m미만,162.12,170.3,202307,18,"203,500",-,-,1983,백제고분로40길,-,중개거래,서울 송파구
2554,서울특별시 송파구 석촌동,2**,다가구,12m미만,929.13,312.3,202310,18,"590,000",-,-,1992,송파대로43길,-,중개거래,서울 송파구
2555,서울특별시 송파구 석촌동,2**,단독,12m미만,883.55,355.8,202402,1,"670,443",법인,법인,1986,가락로5길,-,직거래,-
2556,서울특별시 송파구 삼전동,1**,단독,12m미만,582.16,260.1,202309,20,"580,000",-,-,1987,백제고분로32길,20240513,중개거래,서울 송파구
2557,서울특별시 송파구 삼전동,1**,단독,8m미만,246.15,171.3,202401,3,"265,702",공공기관,개인,1988,백제고분로32길,-,직거래,-
2558,서울특별시 송파구 가락동,4*,단독,25m이상,1165.8,339.6,202307,31,"795,000",-,-,2003,송이로,-,중개거래,서울 강남구
2559,서울특별시 송파구 가락동,7*,다가구,8m미만,587.18,215.1,202401,15,"287,000",법인,법인,1990,중대로9길,20240423,중개거래,서울 강남구
2560,서울특별시 송파구 가락동,1**,다가구,12m미만,678.77,230.6,202401,20,"250,000",개인,개인,2001,송이로23길,-,중개거래,"서울 강남구, 서울 송파구"
2561,서울특별시 송파구 가락동,1**,단독,,178.02,116.2,202401,27,"138,000",법인,개인,1988,중대로12길,-,중개거래,서울 송파구
2562,서울특별시 송파구 문정동,5*,단독,12m미만,1426.23,333.9,202306,9,"1,000,000",-,-,1996,새말로5길,-,중개거래,서울 송파구
2563,서울특별시 송파구 문정동,1**,다가구,12m미만,308.22,120,202312,27,"178,080",-,-,1997,송이로34길,-,직거래,-
2564,서울특별시 송파구 문정동,4*,단독,12m미만,450,238.2,202403,30,"300,000",법인,개인,1987,동남로2길,-,중개거래,서울 송파구
2565,서울특별시 송파구 문정동,7*,단독,8m미만,235.5,159.3,202404,8,"201,004",공공기관,개인,1988,새말로6길,-,직거래,-
2566,서울특별시 송파구 방이동,1**,단독,12m미만,809.56,352.2,202305,24,"700,000",-,-,1986,올림픽로32길,20231220,중개거래,서울 강남구
2567,서울특별시 송파구 방이동,5*,단독,8m미만,449,233.7,202306,22,"450,000",-,-,1988,오금로11길,-,중개거래,서울 강남구 서울 서초구
2568,서울특별시 송파구 방이동,1**,다가구,12m미만,530.64,213.2,202309,12,"364,000",-,-,1986,가락로36길,-,중개거래,서울 송파구
2569,서울특별시 송파구 방이동,1**,다가구,8m미만,523.39,264.5,202312,26,"345,190",-,-,1996,가락로36길,-,직거래,-
2570,서울특별시 송파구 방이동,1**,단독,,2932.27,867.9,202402,21,"580,000",법인,법인,2019,오금로,-,중개거래,서울 강남구
2571,서울특별시 송파구 방이동,2**,단독,25m미만,538.74,189.8,202403,22,"410,000",법인,개인,1990,오금로31길,-,중개거래,서울 송파구
2572,서울특별시 송파구 오금동,3*,단독,25m이상,1593.4,332.2,202310,13,"803,000",-,-,2000,중대로,-,중개거래,서울 송파구
2573,서울특별시 송파구 오금동,1**,다가구,12m미만,868.8,375.8,202311,17,"510,000",-,-,2004,성내천로12길,-,중개거래,서울 강남구
2574,서울특별시 송파구 오금동,1**,다가구,,199.79,122.4,202402,15,"88,006",공공기관,개인,1991,문정로,-,직거래,-
2575,서울특별시 송파구 오금동,4*,다가구,25m미만,676.99,260.5,202404,16,"450,000",법인,법인,1991,오금로35길,-,중개거래,서울 송파구
2576,서울특별시 송파구 거여동,1*,단독,12m미만,190.62,126.1,202306,7,"145,000",-,-,1989,오금로57길,-,중개거래,서울 송파구
2577,서울특별시 송파구 거여동,1*,단독,12m미만,498.91,201.3,202306,30,"230,000",-,-,1989,오금로53길,-,중개거래,서울 송파구
2578,서울특별시 송파구 거여동,1**,단독,,196.09,126,202401,8,"125,780",기타,개인,1990,거마로9길,20240403,중개거래,서울 송파구
2579,서울특별시 송파구 거여동,1**,단독,,196.09,126,202401,8,"125,780",기타,개인,1990,거마로9길,-,중개거래,서울 송파구
2580,서울특별시 송파구 마천동,3**,다가구,8m미만,149.43,106,202305,17,"139,000",-,-,1985,마천로61길,-,중개거래,서울 송파구
2581,서울특별시 송파구 마천동,3**,단독,8m미만,219.6,159,202311,2,"135,000",-,-,1989,마천로61가길,-,중개거래,서울 송파구
2582,서울특별시 송파구 마천동,2**,다가구,8m미만,154.02,122,202312,27,"99,200",-,-,2001,성내천로,-,중개거래,서울 송파구
2583,서울특별시 송파구 마천동,1**,단독,12m미만,405.51,198,202403,29,"190,000",개인,개인,1983,마천로51길,-,중개거래,서울 송파구
2584,서울특별시 송파구 마천동,3**,단독,8m미만,187.38,126,202403,29,"128,000",개인,개인,1990,마천로61길,-,중개거래,서울 송파구
2585,서울특별시 강동구 고덕동,2**,단독,12m미만,246.18,183.2,202307,19,"240,000",-,-,1989,아리수로78길,-,중개거래,경기 광명시 서울 강동구
2586,서울특별시 강동구 고덕동,1**,단독,8m미만,246.93,188.7,202307,24,"220,000",-,-,1986,상일로23길,-,중개거래,서울 강동구
2587,서울특별시 강동구 고덕동,1**,단독,8m미만,245.7,189.1,202307,24,"175,000",-,-,1988,상일로23길,-,중개거래,서울 강동구
2588,서울특별시 강동구 길동,4**,다가구,8m미만,369.6,165.4,202306,6,"181,000",-,-,1991,천호대로191길,-,중개거래,서울 강동구
2589,서울특별시 강동구 길동,3**,단독,8m미만,187.14,197.8,202308,18,"95,000",-,-,1980,진황도로47길,-,중개거래,서울 강동구
2590,서울특별시 강동구 길동,8*,다가구,8m미만,249.57,179.2,202308,21,"163,548",-,-,1989,양재대로124길,-,직거래,-
2591,서울특별시 강동구 길동,1**,다가구,12m미만,575.32,202.9,202309,10,"295,000",-,-,2016,천호대로199길,-,중개거래,서울 강동구
2592,서울특별시 강동구 길동,3**,다가구,8m미만,417.6,198.8,202310,23,"168,000",-,-,1996,양재대로124길,-,중개거래,서울 강동구
2593,서울특별시 강동구 길동,3**,다가구,8m미만,451.06,210.9,202401,19,"251,689",공공기관,개인,1995,천중로49길,-,직거래,-
2594,서울특별시 강동구 길동,3**,단독,,321.57,217.7,202401,22,"198,729",공공기관,개인,1988,천중로55길,-,직거래,-
2595,서울특별시 강동구 길동,3**,다가구,,374.91,173.4,202403,29,"182,133",공공기관,개인,1996,양재대로124길,-,직거래,-
2596,서울특별시 강동구 길동,1**,다가구,8m미만,329.49,235.7,202404,5,"184,980",공공기관,개인,1993,천중로56길,-,직거래,-
2597,서울특별시 강동구 둔촌동,1**,단독,8m미만,246.96,188,202308,23,"186,288",-,-,1989,진황도로,-,직거래,-
2598,서울특별시 강동구 둔촌동,1**,단독,8m미만,246.96,188,202308,27,"186,288",-,-,1989,진황도로,20230904,직거래,-
2599,서울특별시 강동구 둔촌동,7*,단독,8m미만,156.02,99,202310,26,"90,000",-,-,1989,양재대로98길,-,중개거래,서울 강동구
2600,서울특별시 강동구 둔촌동,5*,다가구,8m미만,407.68,172.7,202312,20,"120,000",-,-,1995,명일로,-,직거래,-
2601,서울특별시 강동구 둔촌동,7*,단독,8m미만,182.38,119,202312,29,"105,000",-,-,1988,풍성로65길,-,중개거래,서울 강동구
2602,서울특별시 강동구 둔촌동,1**,단독,8m미만,212.85,142,202401,15,"148,112",개인,개인,1989,진황도로,-,직거래,-
2603,서울특별시 강동구 암사동,4**,다가구,8m미만,163.8,100.4,202307,19,"70,000",-,-,1991,구천면로53길,-,중개거래,서울 강동구
2604,서울특별시 강동구 암사동,4**,단독,8m미만,294.7,113,202309,11,"95,000",-,-,1989,구천면로55길,-,중개거래,서울 강동구
2605,서울특별시 강동구 암사동,4**,단독,8m미만,204.35,133.6,202309,27,"62,000",-,-,1986,구천면로53가길,20231120,직거래,-
2606,서울특별시 강동구 암사동,4**,단독,8m미만,204.35,133.6,202310,10,"62,000",-,-,1986,구천면로53가길,20231116,직거래,-
2607,서울특별시 강동구 암사동,4**,단독,8m미만,204.35,133.6,202310,10,"62,000",-,-,1986,구천면로53가길,-,직거래,-
2608,서울특별시 강동구 암사동,4**,단독,,118.44,105.9,202311,6,"50,000",-,-,1984,고덕로20다길,-,중개거래,서울 강동구
2609,서울특별시 강동구 암사동,2**,단독,8m미만,199.21,330,202311,19,"255,000",-,-,2005,아리수로25가길,-,직거래,-
2610,서울특별시 강동구 암사동,4**,단독,12m미만,539.69,255,202312,18,"99,900",-,-,1991,암사길,-,직거래,-
2611,서울특별시 강동구 암사동,4**,단독,8m미만,320.73,217.1,202312,21,"214,900",-,-,1989,고덕로10길,-,직거래,-
2612,서울특별시 강동구 암사동,5**,단독,12m미만,525.14,208.6,202401,7,"250,000",개인,개인,1988,상암로3길,-,중개거래,서울 강동구
2613,서울특별시 강동구 암사동,4**,다가구,,277.36,176.5,202402,15,"235,000",개인,법인,2022,고덕로20가길,-,중개거래,서울 강동구
2614,서울특별시 강동구 암사동,4**,단독,8m미만,201.69,138,202402,20,"133,700",법인,개인,1985,상암로23길,-,중개거래,서울 강동구
2615,서울특별시 강동구 암사동,4**,단독,8m미만,225.63,150.7,202402,20,"130,000",법인,개인,1990,상암로23길,-,중개거래,서울 강동구
2616,서울특별시 강동구 암사동,4**,다가구,,172.41,115.6,202403,26,"97,887",공공기관,법인,1984,구천면로53가길,-,직거래,-
2617,서울특별시 강동구 암사동,4**,단독,8m미만,111.74,114.1,202404,29,"65,000",개인,개인,1979,올림픽로98가길,-,중개거래,서울 강동구
2618,서울특별시 강동구 성내동,5**,단독,12m미만,157.14,156.8,202306,29,"142,200",-,-,1983,풍성로42길,-,중개거래,서울 강동구
2619,서울특별시 강동구 성내동,5**,다가구,8m미만,387.32,170.7,202306,29,"175,000",-,-,1991,풍성로42길,-,중개거래,서울 강동구
2620,서울특별시 강동구 성내동,2**,단독,8m미만,129.09,96,202309,1,"66,700",-,-,1988,천호대로162가길,-,중개거래,서울 강동구
2621,서울특별시 강동구 성내동,4**,단독,12m미만,239.05,164.4,202309,7,"180,000",-,-,1986,,-,중개거래,서울 강동구
2622,서울특별시 강동구 성내동,3**,다가구,8m미만,368.06,168.4,202310,5,"166,945",-,-,1997,양재대로101길,-,직거래,-
2623,서울특별시 강동구 성내동,1**,단독,8m미만,175.44,112,202310,10,"83,200",-,-,1989,천호대로162가길,20231204,중개거래,서울 강동구
2624,서울특별시 강동구 성내동,1**,단독,8m미만,175.44,112,202310,10,"83,200",-,-,1989,천호대로162가길,-,중개거래,서울 강동구
2625,서울특별시 강동구 성내동,4**,다가구,8m미만,646.42,300.6,202311,3,"373,548",-,-,1996,양재대로91가길,-,직거래,-
2626,서울특별시 강동구 성내동,4**,다가구,,482.82,231,202311,10,"200,000",-,-,2002,양재대로95길,-,직거래,-
2627,서울특별시 강동구 성내동,2**,단독,8m미만,202.5,132,202312,29,"80,000",-,-,1989,풍성로,-,직거래,-
2628,서울특별시 강동구 성내동,2**,다가구,8m미만,415.96,189.6,202401,21,"200,500",개인,개인,1993,양재대로103길,-,중개거래,서울 강동구
2629,서울특별시 강동구 성내동,2**,단독,8m미만,168.3,112,202404,5,"78,000",개인,개인,1987,풍성로37가길,-,중개거래,서울 강동구
2630,서울특별시 강동구 성내동,5**,단독,12m미만,343.22,167.6,202404,19,"70,000",개인,개인,1986,성내로12길,-,직거래,-
2631,서울특별시 강동구 성내동,1**,다가구,8m미만,196.2,129,202404,23,"132,539",공공기관,개인,1991,올림픽로58길,-,직거래,-
2632,서울특별시 강동구 천호동,1**,다가구,8m미만,185.25,116,202305,17,"140,000",-,-,1991,진황도로27나길,-,중개거래,서울 강동구
2633,서울특별시 강동구 천호동,9*,다가구,8m미만,155,116,202305,20,"79,500",-,-,1991,구천면로42가길,-,중개거래,서울 성동구
2634,서울특별시 강동구 천호동,2**,다가구,8m미만,171.26,109,202306,2,"87,000",-,-,1991,상암로,-,직거래,-
2635,서울특별시 강동구 천호동,3**,단독,8m미만,249.78,173.5,202306,7,"204,400",-,-,1991,천중로17길,20230727,중개거래,서울 강동구
2636,서울특별시 강동구 천호동,3**,단독,8m미만,263.34,171.5,202306,7,"186,700",-,-,1991,천중로17길,20230727,중개거래,서울 강동구
2637,서울특별시 강동구 천호동,3**,다가구,12m미만,487.48,201.2,202306,7,"198,000",-,-,1991,천중로17길,20230726,중개거래,서울 강동구
2638,서울특별시 강동구 천호동,2**,다가구,8m미만,418.38,165.3,202306,21,"205,000",-,-,2009,천중로21길,20230717,중개거래,서울 강남구 서울 강동구
2639,서울특별시 강동구 천호동,2**,다가구,8m미만,418.38,165.3,202306,21,"205,000",-,-,2009,천중로21길,-,중개거래,서울 강남구 서울 강동구
2640,서울특별시 강동구 천호동,9*,단독,8m미만,189.03,126,202307,4,"100,000",-,-,1992,구천면로42가길,-,직거래,-
2641,서울특별시 강동구 천호동,5**,다가구,8m미만,274.14,172,202307,14,"296,875",-,-,1993,진황도로23길,-,중개거래,서울 강남구
2642,서울특별시 강동구 천호동,5**,다가구,8m미만,253.62,165,202307,14,"178,125",-,-,1993,진황도로23길,-,중개거래,서울 강남구
2643,서울특별시 강동구 천호동,5**,단독,8m미만,63.17,129,202307,14,"160,000",-,-,1967,진황도로23길,-,중개거래,서울 강남구
