NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
16402,서울특별시 송파구 풍납동,260,260,0,현대리버빌1지구,84.95,202212,10,"113,000",-,9,-,-,1999,토성로 37,-,중개거래,서울 송파구,-
16403,서울특별시 송파구 풍납동,220-2,220,2,신동아파밀리에,84.63,202212,2,"84,250",-,14,-,-,1993,풍성로6길 15,-,중개거래,서울 송파구,-
16404,서울특별시 송파구 풍납동,401-1,401,1,쌍용,84.86,202210,8,"110,000",-,17,-,-,1994,올림픽로47길 9,-,중개거래,서울 송파구,-
16405,서울특별시 송파구 풍납동,261,261,0,현대리버빌2지구,59.4,202209,21,"69,000",-,2,-,-,1999,풍성로24길 42,-,중개거래,서울 강동구 서울 송파구,-
16406,서울특별시 송파구 풍납동,219,219,0,미성,116.965,202209,13,"125,000",-,4,-,-,1985,풍성로 14,20230217,중개거래,서울 송파구,-
16407,서울특별시 송파구 풍납동,219,219,0,미성,116.965,202209,13,"125,000",-,4,-,-,1985,풍성로 14,-,중개거래,서울 송파구,-
16408,서울특별시 송파구 풍납동,172,172,0,대동1,75.44,202208,29,"87,000",-,7,-,-,1999,풍성로15길 10,-,중개거래,서울 송파구,-
16409,서울특별시 송파구 풍납동,400-5,400,5,연지토성,57.88,202207,18,"71,500",-,7,-,-,2000,강동대로9길 20,-,중개거래,서울 송파구,-
16410,서울특별시 송파구 풍납동,251-2,251,2,토성현대,49.14,202207,10,"71,000",-,2,-,-,1986,풍성로14길 19,-,중개거래,서울 송파구,-
16411,서울특별시 송파구 풍납동,508,508,0,한강극동,59.26,202207,3,"92,500",-,7,-,-,1995,토성로 38-6,-,중개거래,서울 송파구,-
16412,서울특별시 송파구 풍납동,260,260,0,현대리버빌1지구,114.56,202206,21,"140,000",-,1,-,-,1999,토성로 37,-,중개거래,서울 송파구,-
16413,서울특별시 송파구 풍납동,391,391,0,극동,79.945,202206,11,"132,500",-,5,-,-,1987,올림픽로45길 11,-,중개거래,서울 송파구,-
16414,서울특별시 송파구 풍납동,508,508,0,한강극동,59.26,202205,23,"92,000",-,5,-,-,1995,토성로 38-6,-,직거래,-,-
16415,서울특별시 송파구 석촌동,285,285,0,잠실한솔,84.87,202305,13,"137,000",107,5,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.07.31
16416,서울특별시 송파구 석촌동,01월 01일,1,1,로쟌뷰,129.32,202305,12,"164,000",-,13,-,-,2005,석촌호수로 188,-,중개거래,서울 강동구 서울 송파구,23.08.10
16417,서울특별시 송파구 석촌동,285,285,0,잠실한솔,59.86,202305,6,"102,000",101,4,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.10.04
16418,서울특별시 송파구 석촌동,285,285,0,잠실한솔,59.88,202305,5,"104,000",105,12,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.07.24
16419,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202304,24,"28,700",-,10,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.06.26
16420,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202304,22,"24,200",-,14,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.07.27
16421,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202304,8,"20,800",-,7,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.06.22
16422,서울특별시 송파구 석촌동,285,285,0,잠실한솔,84.87,202304,7,"128,000",104,19,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.07.06
16423,서울특별시 송파구 석촌동,226-2,226,2,현대(201),48,202304,2,"31,500",-,7,-,-,2004,가락로3길 3-11,-,중개거래,서울 송파구,23.04.05
16424,서울특별시 송파구 석촌동,158-5,158,5,미켈란호수가,134.86,202302,25,"170,000",1,3,-,-,2007,석촌호수로 230,-,중개거래,서울 송파구,23.06.05
16425,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202302,18,"25,000",-,4,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.04.07
16426,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202302,14,"27,800",-,19,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,23.03.03
16427,서울특별시 송파구 석촌동,285,285,0,잠실한솔,84.87,202302,6,"130,000",103,8,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.04.20
16428,서울특별시 송파구 석촌동,285,285,0,잠실한솔,59.86,202301,28,"90,000",106,6,-,-,2000,백제고분로 348,-,중개거래,서울 송파구,23.04.07
16429,서울특별시 송파구 석촌동,285,285,0,잠실한솔,59.88,202211,29,"83,500",-,11,-,-,2000,백제고분로 348,-,중개거래,서울 은평구,-
16430,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202210,12,"23,500",-,10,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16431,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202209,26,"29,600",-,10,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16432,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202208,22,"29,000",-,18,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16433,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202207,16,"28,800",-,16,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16434,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202207,11,"29,000",-,10,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16435,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202206,21,"28,500",-,18,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16436,서울특별시 송파구 석촌동,226-2,226,2,현대(201),64.35,202206,20,"50,500",-,4,-,-,2004,가락로3길 3-11,-,중개거래,서울 송파구,-
16437,서울특별시 송파구 석촌동,226-2,226,2,현대(201),68.1,202206,17,"56,800",-,6,-,-,2004,가락로3길 3-11,-,중개거래,서울 송파구,-
16438,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,15.8307,202206,10,"24,000",-,14,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16439,서울특별시 송파구 석촌동,03월 24일,24,3,석촌호수효성해링턴타워,33.6891,202206,7,"57,800",-,5,-,-,2015,석촌호수로 210,-,중개거래,서울 송파구,-
16440,서울특별시 송파구 석촌동,01월 01일,1,1,로쟌뷰,129.32,202205,31,"161,500",-,8,-,-,2005,석촌호수로 188,-,중개거래,서울 송파구,-
16441,서울특별시 송파구 삼전동,39,39,0,현대1,80.01,202305,8,"86,000",101,2,-,-,1989,백제고분로22길 39,-,중개거래,서울 송파구,23.09.22
16442,서울특별시 송파구 삼전동,Sep-72,72,9,경덕,79.07,202301,31,"56,500",-,2,-,-,2003,백제고분로32길 6-24,-,중개거래,서울 송파구,23.04.28
16443,서울특별시 송파구 삼전동,Sep-72,72,9,경덕,78.71,202212,15,"51,000",-,6,-,-,2003,백제고분로32길 6-24,-,직거래,-,-
16444,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,30.25,202206,20,"22,500",-,19,-,-,2004,중대로 127,-,직거래,-,-
16445,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202206,19,"202,000",-,8,-,-,2018,송파대로 345,-,중개거래,서울 송파구,-
16446,서울특별시 송파구 가락동,06월 21일,21,6,가락쌍용(2차),59.88,202206,13,"127,500",-,10,-,-,1999,송이로15길 31,-,중개거래,서울 송파구,-
16447,서울특별시 송파구 가락동,06월 21일,21,6,가락쌍용(2차),59.88,202206,13,"127,500",-,10,-,-,1999,송이로15길 31,20220704,중개거래,서울 송파구,-
16448,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,59.91,202206,8,"136,000",-,14,-,-,1997,송파대로32길 15,-,중개거래,서울 강남구 서울 송파구,-
16449,서울특별시 송파구 가락동,98,98,0,두산위브,33.1,202206,4,"24,000",-,10,-,-,2004,송파대로30길 16,-,중개거래,서울 광진구,-
16450,서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,59.92,202205,28,"136,000",-,15,-,-,1997,동남로 193,-,중개거래,서울 송파구,-
16451,서울특별시 송파구 가락동,Jan-34,34,1,카나피아Ⅱ,84.69,202205,26,"74,000",-,1,-,-,2003,양재대로64길 43,-,중개거래,서울 서초구 서울 송파구,-
16452,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202205,25,"215,000",-,19,-,-,2018,송파대로 345,-,중개거래,서울 송파구,-
16453,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.95,202205,24,"224,000",-,12,-,-,2018,송파대로 345,-,중개거래,서울 송파구,-
16454,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,59.91,202205,23,"131,000",-,25,-,-,1997,송파대로32길 15,-,중개거래,서울 송파구,-
16455,서울특별시 송파구 가락동,913,913,0,헬리오시티,110.44,202205,23,"290,000",-,6,-,-,2018,송파대로 345,-,중개거래,서울 송파구,-
16456,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202205,20,"214,000",-,12,-,-,2018,송파대로 345,-,직거래,-,-
16457,서울특별시 송파구 가락동,98,98,0,두산위브,27.85,202205,18,"20,600",-,11,-,-,2004,송파대로30길 16,-,중개거래,서울 송파구,-
16458,서울특별시 송파구 가락동,165,165,0,래미안파크팰리스,114.756,202205,18,"200,000",-,15,-,-,2007,동남로 225,-,중개거래,서울 강남구 서울 송파구,-
16459,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,25.32,202205,16,"18,500",-,19,-,-,2004,중대로 127,-,중개거래,서울 송파구,-
16460,서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,59.92,202302,3,"94,000",203,17,-,-,1997,동남로 193,-,중개거래,서울 송파구,23.03.10
16461,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.96,202302,3,"175,000",301,11,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.06.30
16462,서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,84.69,202302,2,"116,000",103,22,-,-,1997,동남로 193,-,중개거래,서울 송파구,23.05.17
16463,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202302,2,"178,000",317,16,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.05.04
16464,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202302,1,"178,000",404,3,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.14
16465,서울특별시 송파구 가락동,171,171,0,현진타워,31.68,202301,31,"28,000",현진타워,7,-,-,2015,오금로44가길 13,-,중개거래,서울 송파구,23.03.21
16466,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,30,"150,000",409,13,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.05.19
16467,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,29,"185,000",517,26,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.17
16468,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,59.91,202301,28,"97,000",102,15,-,-,1997,송파대로32길 15,-,중개거래,서울 송파구,23.03.29
16469,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.95,202301,28,"175,000",102,19,-,-,2018,송파대로 345,-,중개거래,서울 강남구 서울 송파구,23.03.31
16470,서울특별시 송파구 가락동,Jan-96,96,1,우성,58.46,202301,27,"105,000",1,9,-,-,1986,송파대로32길 8,-,중개거래,서울 송파구,23.07.14
16471,서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,84.69,202301,25,"117,000",-,5,-,-,1997,동남로 193,20230531,중개거래,서울 송파구,-
16472,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,25,"175,500",317,15,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.28
16473,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,59.66,202301,20,"95,000",101,10,-,-,1997,송파대로32길 15,-,중개거래,서울 송파구,23.03.10
16474,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.96,202301,20,"165,000",301,6,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.25
16475,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.96,202301,20,"165,000",-,6,-,-,2018,송파대로 345,20230208,중개거래,서울 송파구,-
16476,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,19,"147,000",509,6,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.28
16477,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.1,202301,18,"92,000",308,5,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.13
16478,서울특별시 송파구 가락동,Jan-96,96,1,우성,43.79,202301,17,"79,500",8,10,-,-,1986,송파대로32길 8,-,중개거래,서울 송파구,23.05.12
16479,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,16,"148,000",507,5,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.05.30
16480,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,16,"148,000",-,5,-,-,2018,송파대로 345,20230228,중개거래,서울 송파구,-
16481,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,16,"143,500",509,14,-,-,2018,송파대로 345,-,중개거래,서울 광진구 서울 송파구,23.02.10
16482,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,85,202301,14,"112,500",104,7,-,-,1997,송파대로32길 15,-,중개거래,서울 송파구,23.05.12
16483,서울특별시 송파구 가락동,06월 21일,21,6,가락쌍용(2차),59.88,202301,14,"88,000",105,23,-,-,1999,송이로15길 31,-,중개거래,서울 송파구,23.05.18
16484,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202301,14,"175,000",414,7,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.26
16485,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202301,14,"180,000",217,19,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.15
16486,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202301,14,"180,000",414,13,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.29
16487,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,14,"171,500",402,10,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.20
16488,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.96,202301,14,"158,000",101,2,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.11
16489,서울특별시 송파구 가락동,8,8,0,가락스타클래스,115.94,202301,14,"103,000",-,17,-,-,2007,오금로 306,-,중개거래,서울 송파구,23.05.10
16490,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,13,"180,000",413,23,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.05.02
16491,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,12,"178,000",514,7,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.06
16492,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.98,202301,12,"170,000",207,12,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.08
16493,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,11,"144,000",509,18,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.01.12
16494,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,8,"146,000",215,5,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.31
16495,서울특별시 송파구 가락동,140,140,0,가락(1차)쌍용아파트,59.92,202301,7,"92,000",203,12,-,-,1997,동남로 193,-,중개거래,서울 송파구,23.03.30
16496,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.1,202301,7,"92,000",308,19,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.27
16497,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.1,202301,7,"93,000",209,16,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.31
16498,서울특별시 송파구 가락동,Jan-95,95,1,가락금호아파트,85,202301,6,"106,500",107,9,-,-,1997,송파대로32길 15,-,중개거래,서울 송파구,23.04.14
16499,서울특별시 송파구 가락동,Jan-96,96,1,우성,43.79,202301,5,"75,500",8,8,-,-,1986,송파대로32길 8,-,중개거래,서울 송파구,23.04.13
16500,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,5,"163,000",402,2,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.29
16501,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202301,4,"153,000",314,1,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.04.26
16502,서울특별시 송파구 가락동,913,913,0,헬리오시티,59.96,202301,4,"141,000",409,15,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.02.15
16503,서울특별시 송파구 가락동,913,913,0,헬리오시티,39.12,202301,3,"95,000",103,17,-,-,2018,송파대로 345,-,중개거래,서울 송파구,23.03.06
16504,서울특별시 송파구 가락동,Jan-96,96,1,우성,43.79,202301,2,"70,500",8,4,-,-,1986,송파대로32길 8,-,중개거래,서울 송파구,23.03.31
